followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week,cluster
872.0,357.0,24.0,1.0,0.0,397.0,29.0,1.0,151.0,,21.0,1.0,0
872.0,357.0,17.0,0.0,0.0,457.0,26.0,1.0,151.0,,22.0,5.0,0
872.0,357.0,16.0,0.0,0.0,492.0,26.0,1.0,151.0,,10.0,2.0,0
872.0,357.0,13.0,3.0,0.0,425.0,23.0,1.0,151.0,,23.0,3.0,0
872.0,357.0,12.0,1.0,0.0,374.0,24.0,1.0,151.0,,12.0,6.0,0
872.0,357.0,12.0,1.0,0.0,413.0,25.0,1.0,151.0,,3.0,1.0,0
166.0,46.0,7.0,0.0,0.0,443.0,18.0,1.0,226.0,,17.0,2.0,0
166.0,46.0,7.0,1.0,0.0,1550.0,21.0,1.0,226.0,,20.0,2.0,0
166.0,46.0,13.0,1.0,0.0,1362.0,17.0,1.0,226.0,,21.0,3.0,0
166.0,46.0,7.0,0.0,0.0,1770.0,25.0,1.0,226.0,,19.0,3.0,0
166.0,46.0,11.0,0.0,0.0,1091.0,21.0,1.0,226.0,,19.0,2.0,0
166.0,46.0,9.0,0.0,75.0,1415.0,22.0,0.0,226.0,,20.0,2.0,0
166.0,46.0,5.0,0.0,0.0,1047.0,28.0,1.0,226.0,,22.0,0.0,0
166.0,46.0,6.0,0.0,0.0,1316.0,19.0,1.0,226.0,,21.0,4.0,0
166.0,46.0,9.0,2.0,35.0,974.0,17.0,0.0,226.0,,21.0,4.0,0
166.0,46.0,4.0,2.0,0.0,1535.0,23.0,1.0,226.0,,23.0,2.0,0
166.0,46.0,4.0,0.0,0.0,1649.0,23.0,1.0,226.0,,15.0,3.0,0
166.0,46.0,13.0,0.0,0.0,1931.0,21.0,1.0,226.0,,23.0,4.0,0
325.0,39.0,4.0,0.0,0.0,223.0,9.0,1.0,145.0,,9.0,3.0,0
325.0,39.0,9.0,1.0,0.0,160.0,0.0,1.0,145.0,,8.0,0.0,0
325.0,39.0,78.0,0.0,0.0,452.0,7.0,1.0,145.0,,5.0,6.0,0
325.0,39.0,5.0,0.0,0.0,68.0,0.0,1.0,145.0,,5.0,4.0,0
325.0,39.0,15.0,2.0,0.0,870.0,23.0,1.0,145.0,,14.0,0.0,0
325.0,39.0,11.0,0.0,0.0,1074.0,20.0,1.0,145.0,,14.0,5.0,0
325.0,39.0,4.0,0.0,0.0,749.0,16.0,1.0,145.0,,11.0,4.0,0
325.0,39.0,7.0,0.0,0.0,444.0,7.0,1.0,145.0,,6.0,2.0,0
325.0,39.0,21.0,0.0,0.0,210.0,7.0,1.0,145.0,,9.0,5.0,0
325.0,39.0,34.0,0.0,0.0,471.0,15.0,1.0,145.0,,13.0,4.0,0
325.0,39.0,28.0,0.0,0.0,1031.0,20.0,1.0,145.0,,6.0,2.0,0
325.0,39.0,19.0,0.0,0.0,1022.0,19.0,1.0,145.0,,10.0,0.0,0
160.0,91.0,23.0,1.0,0.0,400.0,9.0,1.0,22.0,,22.0,5.0,0
160.0,91.0,19.0,1.0,0.0,185.0,6.0,1.0,22.0,,22.0,1.0,0
160.0,91.0,18.0,0.0,0.0,112.0,4.0,1.0,22.0,,19.0,0.0,0
160.0,91.0,14.0,0.0,0.0,137.0,4.0,1.0,22.0,,3.0,0.0,0
160.0,91.0,8.0,0.0,0.0,97.0,2.0,1.0,22.0,,23.0,2.0,0
160.0,91.0,20.0,0.0,0.0,216.0,7.0,0.0,22.0,edu,3.0,1.0,0
160.0,91.0,11.0,0.0,0.0,271.0,4.0,1.0,22.0,,4.0,5.0,0
160.0,91.0,31.0,2.0,0.0,508.0,14.0,1.0,22.0,,20.0,0.0,0
160.0,91.0,29.0,3.0,0.0,159.0,7.0,1.0,22.0,,8.0,1.0,0
160.0,91.0,18.0,0.0,0.0,171.0,3.0,1.0,22.0,,1.0,1.0,0
160.0,91.0,6.0,0.0,0.0,154.0,2.0,1.0,22.0,,13.0,4.0,0
160.0,91.0,12.0,1.0,0.0,93.0,4.0,1.0,22.0,,0.0,0.0,0
339.0,43.0,10.0,1.0,0.0,665.0,27.0,1.0,288.0,,7.0,6.0,0
339.0,43.0,7.0,0.0,0.0,564.0,23.0,1.0,288.0,,6.0,5.0,0
339.0,43.0,10.0,0.0,0.0,673.0,23.0,1.0,288.0,,7.0,4.0,0
339.0,43.0,18.0,0.0,0.0,348.0,25.0,1.0,288.0,,7.0,3.0,0
339.0,43.0,13.0,0.0,0.0,343.0,22.0,1.0,288.0,,7.0,2.0,0
339.0,43.0,10.0,0.0,0.0,328.0,29.0,1.0,288.0,,7.0,1.0,0
339.0,43.0,28.0,5.0,0.0,515.0,19.0,1.0,288.0,,7.0,0.0,0
339.0,43.0,16.0,0.0,0.0,271.0,20.0,1.0,288.0,,7.0,6.0,0
339.0,43.0,12.0,0.0,0.0,360.0,29.0,1.0,288.0,,7.0,5.0,0
339.0,43.0,25.0,0.0,0.0,799.0,26.0,1.0,288.0,,7.0,4.0,0
339.0,43.0,11.0,0.0,0.0,467.0,26.0,1.0,288.0,,7.0,3.0,0
339.0,43.0,12.0,0.0,17.0,427.0,16.0,0.0,288.0,,13.0,2.0,0
161.0,197.0,11.0,0.0,53.0,413.0,28.0,0.0,45.0,,14.0,6.0,0
161.0,197.0,23.0,0.0,0.0,426.0,29.0,1.0,45.0,,16.0,3.0,0
161.0,197.0,10.0,0.0,0.0,473.0,28.0,1.0,45.0,,9.0,2.0,0
161.0,197.0,15.0,0.0,0.0,415.0,30.0,1.0,45.0,,7.0,0.0,0
161.0,197.0,17.0,0.0,0.0,447.0,31.0,1.0,45.0,,16.0,5.0,0
161.0,197.0,20.0,0.0,0.0,404.0,31.0,1.0,45.0,,9.0,5.0,0
161.0,197.0,15.0,0.0,0.0,403.0,31.0,1.0,45.0,,7.0,3.0,0
161.0,197.0,20.0,0.0,0.0,406.0,31.0,1.0,45.0,,7.0,3.0,0
528.0,197.0,14.0,1.0,0.0,343.0,31.0,1.0,45.0,,12.0,2.0,0
161.0,197.0,21.0,0.0,0.0,441.0,31.0,1.0,45.0,,15.0,1.0,0
161.0,197.0,19.0,0.0,0.0,365.0,28.0,1.0,45.0,,15.0,6.0,0
161.0,197.0,23.0,0.0,0.0,557.0,31.0,1.0,45.0,,14.0,2.0,0
1177.0,1152.0,77.0,0.0,0.0,1215.0,30.0,1.0,126.0,,15.0,1.0,0
1177.0,1152.0,78.0,0.0,0.0,1050.0,25.0,1.0,126.0,,14.0,2.0,0
1177.0,1152.0,121.0,0.0,0.0,1149.0,30.0,1.0,126.0,,15.0,6.0,0
1177.0,1152.0,89.0,0.0,0.0,1531.0,30.0,1.0,126.0,,15.0,1.0,0
1177.0,1152.0,93.0,0.0,0.0,1076.0,30.0,1.0,126.0,,14.0,3.0,0
1177.0,1152.0,92.0,0.0,0.0,855.0,30.0,1.0,126.0,,15.0,1.0,0
1177.0,1152.0,80.0,1.0,0.0,1021.0,30.0,1.0,126.0,,15.0,3.0,0
1177.0,1152.0,79.0,2.0,0.0,1498.0,30.0,1.0,126.0,,14.0,1.0,0
1177.0,1152.0,75.0,0.0,0.0,1090.0,30.0,1.0,126.0,,15.0,2.0,0
1177.0,1152.0,53.0,1.0,0.0,1343.0,30.0,1.0,126.0,,15.0,0.0,0
1177.0,1152.0,114.0,1.0,0.0,1040.0,30.0,1.0,126.0,,14.0,5.0,0
1177.0,1152.0,63.0,0.0,0.0,1065.0,30.0,1.0,126.0,,15.0,3.0,0
1234.0,842.0,3.0,1.0,0.0,758.0,25.0,1.0,1157.0,,13.0,3.0,0
1234.0,842.0,9.0,0.0,0.0,701.0,26.0,1.0,1157.0,,3.0,1.0,0
1234.0,842.0,4.0,1.0,0.0,497.0,20.0,1.0,1157.0,,13.0,0.0,0
1234.0,842.0,5.0,1.0,0.0,657.0,30.0,1.0,1157.0,,12.0,0.0,0
1234.0,842.0,7.0,1.0,0.0,574.0,25.0,1.0,1157.0,,12.0,0.0,0
1234.0,842.0,5.0,1.0,0.0,512.0,20.0,1.0,1157.0,,12.0,0.0,0
1234.0,842.0,5.0,1.0,0.0,676.0,26.0,1.0,1157.0,,12.0,0.0,0
1234.0,842.0,14.0,1.0,0.0,500.0,17.0,1.0,1157.0,,11.0,1.0,0
1234.0,842.0,8.0,1.0,0.0,514.0,19.0,1.0,1157.0,,10.0,1.0,0
1234.0,842.0,6.0,1.0,0.0,449.0,19.0,1.0,1157.0,,9.0,2.0,0
1234.0,842.0,9.0,1.0,0.0,604.0,20.0,1.0,1157.0,,17.0,0.0,0
1234.0,842.0,5.0,1.0,0.0,570.0,29.0,1.0,1157.0,,15.0,0.0,0
2785.0,76.0,27.0,4.0,323.0,381.0,25.0,0.0,91.0,,12.0,2.0,0
2785.0,76.0,46.0,3.0,0.0,592.0,20.0,1.0,91.0,,12.0,1.0,0
2785.0,76.0,43.0,1.0,0.0,760.0,28.0,1.0,91.0,,14.0,0.0,0
2785.0,76.0,121.0,4.0,0.0,521.0,28.0,1.0,91.0,,12.0,4.0,0
2785.0,76.0,92.0,11.0,0.0,333.0,20.0,1.0,91.0,,21.0,2.0,0
2785.0,76.0,77.0,6.0,0.0,322.0,22.0,1.0,91.0,,15.0,1.0,0
2785.0,76.0,191.0,15.0,0.0,441.0,20.0,1.0,91.0,,12.0,4.0,0
2785.0,76.0,207.0,18.0,0.0,856.0,8.0,1.0,91.0,,15.0,3.0,0
2785.0,76.0,132.0,2.0,0.0,285.0,20.0,1.0,91.0,,15.0,2.0,0
2785.0,76.0,208.0,2.0,0.0,304.0,20.0,1.0,91.0,,15.0,0.0,0
2785.0,76.0,23.0,2.0,359.0,1612.0,25.0,0.0,91.0,,21.0,2.0,0
2785.0,76.0,38.0,0.0,0.0,1519.0,17.0,1.0,91.0,,11.0,0.0,0
55992.0,13.0,751.0,4.0,0.0,462.0,30.0,1.0,1803.0,,14.0,5.0,0
55992.0,13.0,999.0,9.0,0.0,542.0,29.0,1.0,1803.0,,20.0,1.0,0
55992.0,13.0,669.0,12.0,0.0,491.0,26.0,1.0,1803.0,,9.0,3.0,0
55992.0,13.0,417.0,5.0,0.0,776.0,30.0,1.0,1803.0,,7.0,1.0,0
528.0,13.0,31.0,8.0,0.0,343.0,26.0,1.0,1803.0,,9.0,4.0,0
55992.0,13.0,734.0,304.0,0.0,388.0,30.0,1.0,1803.0,,14.0,3.0,0
55992.0,13.0,282.0,5.0,0.0,616.0,30.0,1.0,1803.0,,9.0,2.0,0
55992.0,13.0,679.0,10.0,0.0,814.0,30.0,1.0,1803.0,,7.0,1.0,0
55992.0,13.0,649.0,19.0,0.0,849.0,30.0,1.0,1803.0,,7.0,0.0,0
55992.0,13.0,198.0,0.0,0.0,885.0,26.0,1.0,1803.0,,9.0,6.0,0
55992.0,13.0,821.0,6.0,0.0,996.0,30.0,1.0,1803.0,,21.0,5.0,0
55992.0,13.0,1019.0,10.0,0.0,655.0,30.0,1.0,1803.0,,8.0,5.0,0
280.0,3117.0,15.0,0.0,41.0,107.0,0.0,0.0,79.0,"Science, Technology & Engineering",6.0,4.0,0
280.0,3117.0,25.0,0.0,139.0,243.0,7.0,0.0,79.0,"Science, Technology & Engineering",8.0,3.0,0
280.0,3117.0,29.0,4.0,0.0,434.0,30.0,1.0,79.0,"Science, Technology & Engineering",17.0,4.0,0
280.0,3117.0,39.0,4.0,0.0,704.0,31.0,1.0,79.0,"Science, Technology & Engineering",5.0,4.0,0
280.0,3117.0,37.0,2.0,0.0,612.0,30.0,1.0,79.0,"Science, Technology & Engineering",17.0,0.0,0
280.0,3117.0,31.0,4.0,0.0,576.0,32.0,1.0,79.0,"Science, Technology & Engineering",15.0,3.0,0
280.0,3117.0,42.0,2.0,0.0,867.0,30.0,1.0,79.0,"Science, Technology & Engineering",6.0,2.0,0
280.0,3117.0,44.0,3.0,0.0,620.0,29.0,1.0,79.0,"Science, Technology & Engineering",17.0,0.0,0
280.0,3117.0,28.0,2.0,0.0,697.0,16.0,1.0,79.0,"Science, Technology & Engineering",16.0,4.0,0
280.0,3117.0,36.0,4.0,0.0,780.0,20.0,1.0,79.0,"Science, Technology & Engineering",15.0,3.0,0
280.0,3117.0,43.0,1.0,0.0,412.0,15.0,1.0,79.0,"Science, Technology & Engineering",18.0,1.0,0
280.0,3117.0,64.0,0.0,0.0,403.0,17.0,1.0,79.0,"Science, Technology & Engineering",13.0,0.0,0
3269.0,1150.0,73.0,9.0,0.0,315.0,5.0,1.0,72.0,,6.0,1.0,0
3269.0,1150.0,125.0,9.0,0.0,394.0,4.0,1.0,72.0,,11.0,1.0,0
3269.0,1150.0,129.0,15.0,0.0,644.0,5.0,1.0,72.0,,8.0,1.0,0
3269.0,1150.0,129.0,21.0,0.0,388.0,6.0,1.0,72.0,,7.0,4.0,0
3269.0,1150.0,156.0,10.0,0.0,424.0,12.0,1.0,72.0,,6.0,4.0,0
3269.0,1150.0,132.0,1.0,0.0,343.0,15.0,1.0,72.0, technology ,11.0,3.0,0
3269.0,1150.0,102.0,7.0,0.0,563.0,19.0,1.0,72.0,,13.0,0.0,0
3269.0,1150.0,153.0,11.0,0.0,927.0,23.0,1.0,72.0,,9.0,4.0,0
3269.0,1150.0,186.0,17.0,0.0,585.0,24.0,1.0,72.0,,9.0,0.0,0
3269.0,1150.0,138.0,9.0,0.0,1079.0,21.0,1.0,72.0,,5.0,1.0,0
3269.0,1150.0,227.0,12.0,0.0,1114.0,21.0,1.0,72.0,,7.0,1.0,0
3269.0,1150.0,197.0,11.0,0.0,661.0,20.0,1.0,72.0,,9.0,0.0,0
3199.0,118.0,117.0,7.0,0.0,544.0,32.0,1.0,169.0,Other,12.0,5.0,0
3199.0,118.0,177.0,18.0,1134.0,359.0,24.0,0.0,169.0,Other,16.0,4.0,0
3199.0,118.0,256.0,27.0,0.0,501.0,31.0,1.0,169.0,Other,11.0,0.0,0
3199.0,118.0,407.0,31.0,0.0,493.0,30.0,1.0,169.0,Other,13.0,5.0,0
3199.0,118.0,209.0,44.0,0.0,430.0,30.0,1.0,169.0,Other,6.0,1.0,0
3199.0,118.0,1013.0,58.0,0.0,729.0,30.0,1.0,169.0,Other,15.0,0.0,0
528.0,118.0,31.0,100.0,0.0,718.0,14.0,1.0,169.0,Tech,13.0,1.0,0
3199.0,118.0,272.0,37.0,0.0,851.0,30.0,1.0,169.0,Other,4.0,6.0,0
3199.0,118.0,374.0,29.0,0.0,719.0,32.0,1.0,169.0,Other,22.0,1.0,0
3199.0,118.0,211.0,13.0,0.0,639.0,30.0,1.0,169.0,Other,13.0,1.0,0
3199.0,118.0,112.0,2.0,291.0,172.0,13.0,0.0,169.0,Other,13.0,1.0,0
3199.0,118.0,224.0,5.0,0.0,730.0,30.0,1.0,169.0,Other,12.0,2.0,0
164937.0,1286.0,149.0,0.0,0.0,950.0,27.0,1.0,5798.0,,6.0,6.0,0
164937.0,1286.0,791.0,116.0,0.0,824.0,28.0,1.0,5798.0,,14.0,5.0,0
164937.0,1286.0,219.0,6.0,0.0,895.0,25.0,1.0,5798.0,,9.0,5.0,0
164937.0,1286.0,427.0,4.0,0.0,1151.0,26.0,1.0,5798.0,,7.0,5.0,0
164937.0,1286.0,1974.0,47.0,27142.0,643.0,27.0,0.0,5798.0,,6.0,5.0,0
164937.0,1286.0,502.0,13.0,0.0,1080.0,28.0,1.0,5798.0,,14.0,4.0,0
164937.0,1286.0,79.0,0.0,0.0,978.0,28.0,1.0,5798.0,,12.0,4.0,0
164937.0,1286.0,257.0,4.0,2669.0,471.0,28.0,0.0,5798.0,,12.0,4.0,0
164937.0,1286.0,430.0,8.0,0.0,1088.0,24.0,1.0,5798.0,,10.0,4.0,0
164937.0,1286.0,2402.0,28.0,20506.0,1148.0,26.0,0.0,5798.0,,9.0,4.0,0
164937.0,1286.0,1711.0,495.0,0.0,792.0,30.0,1.0,5798.0,,8.0,4.0,0
164937.0,1286.0,247.0,5.0,0.0,988.0,24.0,1.0,5798.0,,5.0,4.0,0
3227.0,118.0,104.0,0.0,0.0,782.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,5.0,0
3227.0,118.0,149.0,1.0,0.0,862.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,3.0,0
3227.0,118.0,120.0,0.0,0.0,860.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,2.0,0
3227.0,118.0,144.0,1.0,0.0,781.0,30.0,1.0,207.0,"Science, Technology & Engineering",14.0,0.0,0
3227.0,118.0,180.0,1.0,0.0,771.0,30.0,1.0,207.0,"Science, Technology & Engineering",14.0,6.0,0
3227.0,118.0,125.0,2.0,0.0,768.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,4.0,0
3227.0,118.0,104.0,1.0,0.0,736.0,30.0,1.0,207.0,"Science, Technology & Engineering",16.0,1.0,0
3227.0,118.0,117.0,2.0,0.0,686.0,30.0,1.0,207.0,"Science, Technology & Engineering",4.0,1.0,0
3227.0,118.0,174.0,0.0,0.0,764.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,0.0,0
3227.0,118.0,160.0,1.0,0.0,807.0,30.0,1.0,207.0,"Science, Technology & Engineering",16.0,3.0,0
3227.0,118.0,149.0,4.0,0.0,744.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,2.0,0
3227.0,118.0,129.0,1.0,0.0,710.0,30.0,1.0,207.0,"Science, Technology & Engineering",15.0,0.0,0
476.0,1.0,3.0,1.0,0.0,375.0,12.0,1.0,209.0,,14.0,2.0,0
476.0,1.0,1.0,1.0,0.0,333.0,12.0,1.0,209.0,,5.0,2.0,0
476.0,1.0,4.0,0.0,0.0,349.0,11.0,1.0,209.0,,6.0,1.0,0
476.0,1.0,2.0,0.0,0.0,1202.0,26.0,1.0,209.0,,7.0,2.0,0
476.0,1.0,2.0,0.0,0.0,1512.0,14.0,0.0,209.0,,10.0,1.0,0
476.0,1.0,1.0,0.0,0.0,2222.0,30.0,1.0,209.0,,7.0,0.0,0
476.0,1.0,1.0,0.0,0.0,855.0,26.0,1.0,209.0,,10.0,6.0,0
476.0,1.0,3.0,0.0,0.0,1107.0,14.0,1.0,209.0,,3.0,4.0,0
476.0,1.0,4.0,0.0,0.0,1512.0,23.0,1.0,209.0,,16.0,3.0,0
476.0,1.0,0.0,0.0,0.0,2196.0,26.0,1.0,209.0,,8.0,2.0,0
476.0,1.0,1.0,0.0,0.0,2045.0,17.0,1.0,209.0,,11.0,1.0,0
476.0,1.0,0.0,0.0,0.0,860.0,24.0,1.0,209.0,,8.0,0.0,0
180.0,218.0,13.0,0.0,43.0,749.0,30.0,0.0,88.0,,11.0,3.0,0
180.0,218.0,10.0,0.0,0.0,615.0,28.0,1.0,88.0,,13.0,2.0,0
180.0,218.0,5.0,0.0,0.0,974.0,27.0,1.0,88.0,,15.0,1.0,0
180.0,218.0,9.0,0.0,0.0,1076.0,27.0,1.0,88.0,,12.0,2.0,0
180.0,218.0,10.0,2.0,0.0,855.0,1.0,1.0,88.0,,13.0,0.0,0
180.0,218.0,9.0,0.0,0.0,578.0,30.0,1.0,88.0,,11.0,0.0,0
180.0,218.0,6.0,0.0,0.0,631.0,30.0,1.0,88.0,,11.0,3.0,0
528.0,218.0,31.0,1.0,0.0,343.0,1.0,1.0,88.0,,13.0,1.0,0
180.0,218.0,7.0,0.0,0.0,788.0,29.0,1.0,88.0,,11.0,3.0,0
180.0,218.0,11.0,3.0,0.0,520.0,22.0,1.0,88.0,,8.0,2.0,0
180.0,218.0,7.0,0.0,0.0,1071.0,30.0,1.0,88.0,,14.0,3.0,0
180.0,218.0,14.0,0.0,0.0,575.0,27.0,1.0,88.0,,14.0,2.0,0
2945.0,31.0,18.0,2.0,0.0,119.0,8.0,1.0,352.0,,11.0,2.0,0
2945.0,31.0,11.0,0.0,0.0,260.0,6.0,1.0,352.0,,9.0,1.0,0
2945.0,31.0,11.0,0.0,0.0,614.0,13.0,1.0,352.0,,12.0,4.0,0
2945.0,31.0,13.0,2.0,0.0,240.0,12.0,1.0,352.0,,9.0,2.0,0
2945.0,31.0,15.0,3.0,0.0,341.0,14.0,1.0,352.0,,8.0,1.0,0
2945.0,31.0,19.0,2.0,0.0,370.0,24.0,1.0,352.0,,6.0,4.0,0
2945.0,31.0,9.0,2.0,0.0,324.0,22.0,1.0,352.0,,11.0,3.0,0
2945.0,31.0,13.0,0.0,0.0,282.0,14.0,1.0,352.0,,10.0,2.0,0
2945.0,31.0,19.0,0.0,0.0,160.0,8.0,1.0,352.0,,7.0,5.0,0
2945.0,31.0,19.0,0.0,0.0,345.0,19.0,1.0,352.0,,6.0,3.0,0
2945.0,31.0,21.0,0.0,0.0,142.0,7.0,1.0,352.0,,6.0,2.0,0
2945.0,31.0,7.0,0.0,0.0,414.0,12.0,1.0,352.0,,11.0,2.0,0
269.0,359.0,9.0,1.0,0.0,166.0,1.0,1.0,268.0,,12.0,5.0,0
269.0,359.0,17.0,4.0,0.0,112.0,0.0,1.0,268.0,,19.0,4.0,0
269.0,359.0,15.0,7.0,0.0,115.0,0.0,1.0,268.0,,6.0,4.0,0
269.0,359.0,8.0,1.0,0.0,72.0,0.0,1.0,268.0, technology ,7.0,4.0,0
269.0,359.0,10.0,0.0,0.0,190.0,16.0,1.0,268.0,,20.0,0.0,0
269.0,359.0,6.0,0.0,0.0,100.0,9.0,1.0,268.0,,11.0,5.0,0
269.0,359.0,5.0,1.0,0.0,111.0,4.0,1.0,268.0,,21.0,6.0,0
269.0,359.0,11.0,1.0,0.0,56.0,1.0,1.0,268.0,,9.0,1.0,0
269.0,359.0,11.0,0.0,0.0,269.0,18.0,1.0,268.0,,9.0,0.0,0
269.0,359.0,9.0,1.0,0.0,65.0,4.0,1.0,268.0,,14.0,6.0,0
269.0,359.0,9.0,1.0,0.0,38.0,2.0,1.0,268.0,,14.0,4.0,0
269.0,359.0,5.0,1.0,0.0,82.0,2.0,1.0,268.0,,16.0,0.0,0
314.0,493.0,42.0,5.0,0.0,610.0,20.0,1.0,4.0,,12.0,4.0,0
314.0,493.0,44.0,0.0,0.0,644.0,20.0,1.0,4.0,,19.0,4.0,0
314.0,493.0,35.0,5.0,0.0,646.0,20.0,1.0,4.0,,19.0,4.0,0
314.0,493.0,31.0,1.0,127.0,171.0,9.0,0.0,4.0,,21.0,3.0,0
1603.0,3797.0,70.0,3.0,0.0,917.0,22.0,1.0,16.0,Personal Blog,17.0,4.0,0
1603.0,3797.0,64.0,0.0,0.0,1218.0,30.0,1.0,16.0,Personal Blog,19.0,3.0,0
1603.0,3797.0,43.0,1.0,0.0,447.0,17.0,1.0,16.0,Personal Blog,16.0,2.0,0
1603.0,3797.0,49.0,1.0,0.0,848.0,27.0,1.0,16.0,Personal Blog,19.0,1.0,0
1603.0,3797.0,56.0,0.0,0.0,653.0,27.0,1.0,16.0,Personal Blog,15.0,0.0,0
1603.0,3797.0,57.0,0.0,0.0,607.0,22.0,1.0,16.0,Personal Blog,19.0,6.0,0
1603.0,3797.0,57.0,0.0,0.0,418.0,14.0,1.0,16.0,Personal Blog,17.0,5.0,0
1603.0,3797.0,71.0,1.0,0.0,630.0,27.0,1.0,16.0,Personal Blog,20.0,4.0,0
1603.0,3797.0,56.0,0.0,0.0,603.0,18.0,1.0,16.0,Personal Blog,22.0,3.0,0
1603.0,3797.0,59.0,0.0,0.0,643.0,13.0,1.0,16.0,Personal Blog,20.0,2.0,0
1603.0,3797.0,54.0,0.0,0.0,563.0,18.0,1.0,16.0,Personal Blog,17.0,1.0,0
1603.0,3797.0,59.0,0.0,0.0,538.0,19.0,1.0,16.0,Personal Blog,18.0,0.0,0
781.0,1254.0,39.0,4.0,0.0,784.0,27.0,1.0,64.0,,15.0,6.0,0
781.0,1254.0,59.0,0.0,0.0,580.0,30.0,1.0,64.0,,13.0,1.0,0
781.0,1254.0,47.0,5.0,0.0,880.0,30.0,1.0,64.0,,17.0,0.0,0
781.0,1254.0,57.0,4.0,0.0,451.0,30.0,1.0,64.0,,9.0,2.0,0
781.0,1254.0,46.0,0.0,0.0,17.0,0.0,1.0,64.0,,19.0,5.0,0
781.0,1254.0,63.0,8.0,0.0,663.0,30.0,1.0,64.0,,17.0,4.0,0
781.0,1254.0,43.0,3.0,0.0,691.0,30.0,1.0,64.0,,17.0,3.0,0
781.0,1254.0,37.0,0.0,0.0,915.0,30.0,1.0,64.0,,18.0,2.0,0
781.0,1254.0,39.0,0.0,0.0,690.0,30.0,1.0,64.0,,16.0,1.0,0
781.0,1254.0,52.0,13.0,0.0,812.0,30.0,1.0,64.0,,16.0,0.0,0
781.0,1254.0,44.0,0.0,86.0,337.0,30.0,0.0,64.0,,19.0,6.0,0
781.0,1254.0,29.0,1.0,0.0,22.0,0.0,1.0,64.0,,19.0,5.0,0
961.0,3851.0,0.0,0.0,0.0,316.0,11.0,1.0,323.0,,17.0,2.0,0
961.0,3851.0,0.0,0.0,0.0,332.0,30.0,1.0,323.0,,20.0,2.0,0
961.0,3851.0,0.0,0.0,0.0,469.0,30.0,1.0,323.0,,22.0,3.0,0
961.0,3851.0,3.0,0.0,0.0,379.0,30.0,1.0,323.0,,5.0,1.0,0
961.0,3851.0,3.0,0.0,0.0,446.0,30.0,1.0,323.0,,20.0,6.0,0
961.0,3851.0,14.0,0.0,0.0,373.0,30.0,1.0,323.0,,18.0,3.0,0
961.0,3851.0,8.0,1.0,0.0,493.0,30.0,1.0,323.0,,20.0,2.0,0
961.0,3851.0,5.0,0.0,0.0,507.0,30.0,1.0,323.0,,11.0,0.0,0
961.0,3851.0,5.0,0.0,0.0,531.0,30.0,1.0,323.0,,18.0,5.0,0
961.0,3851.0,2.0,0.0,0.0,555.0,30.0,1.0,323.0,,6.0,3.0,0
961.0,3851.0,10.0,1.0,0.0,588.0,30.0,1.0,323.0,,9.0,5.0,0
961.0,3851.0,2.0,0.0,0.0,598.0,31.0,1.0,323.0,,8.0,4.0,0
517.0,135.0,18.0,2.0,0.0,460.0,30.0,1.0,63.0,Software Company,13.0,4.0,0
517.0,135.0,27.0,1.0,0.0,480.0,30.0,1.0,63.0,Software Company,12.0,3.0,0
517.0,135.0,28.0,6.0,0.0,448.0,30.0,1.0,63.0,Software Company,13.0,2.0,0
517.0,135.0,16.0,0.0,0.0,593.0,29.0,1.0,63.0,Software Company,12.0,0.0,0
517.0,135.0,34.0,0.0,0.0,771.0,20.0,1.0,63.0,Software Company,12.0,4.0,0
517.0,135.0,50.0,2.0,0.0,589.0,25.0,1.0,63.0,Software Company,13.0,1.0,0
517.0,135.0,30.0,4.0,0.0,591.0,28.0,1.0,63.0,Software Company,13.0,3.0,0
517.0,135.0,32.0,0.0,0.0,592.0,28.0,1.0,63.0,Software Company,12.0,0.0,0
517.0,135.0,22.0,0.0,0.0,764.0,30.0,1.0,63.0,Software Company,12.0,2.0,0
517.0,135.0,28.0,0.0,0.0,341.0,27.0,1.0,63.0,Software Company,9.0,1.0,0
517.0,135.0,36.0,2.0,0.0,579.0,25.0,1.0,63.0,Software Company,12.0,3.0,0
517.0,135.0,56.0,0.0,0.0,511.0,27.0,1.0,63.0,Software Company,12.0,0.0,0
278.0,267.0,94.0,4.0,0.0,53.0,3.0,1.0,33.0,,8.0,4.0,0
278.0,267.0,110.0,14.0,0.0,0.0,0.0,1.0,33.0,,10.0,2.0,0
278.0,267.0,98.0,2.0,0.0,72.0,3.0,1.0,33.0,,3.0,6.0,0
278.0,267.0,103.0,3.0,0.0,0.0,0.0,1.0,33.0,,8.0,6.0,0
278.0,267.0,102.0,2.0,0.0,106.0,6.0,1.0,33.0,,10.0,3.0,0
278.0,267.0,113.0,2.0,0.0,0.0,0.0,1.0,33.0,,7.0,1.0,0
278.0,267.0,86.0,3.0,0.0,25.0,1.0,1.0,33.0,,8.0,6.0,0
