followers,following,likes,video_view_count,caption_length,hashtag_count,media_type,posts_count,post_hour,post_day_of_week,views_per_follower,views_per_hashtag,like_rate,virality_score,target
257,705,35,110,0,0,0.0,45,12,0,0.43,0.0,0.13618677042801555,0.277175589857252,0
257,705,40,120,26,0,0.0,45,12,1,0.47,0.0,0.1556420233463035,0.3010501793815371,0
257,705,45,287,26,0,1.0,45,21,0,1.12,0.0,0.17509727626459143,0.5448932840124262,0
257,705,51,325,14,1,1.0,45,10,4,1.26,325.0,0.19844357976653695,0.5933454229621505,0
257,705,35,168,67,4,0.0,45,9,1,0.65,42.0,0.13618677042801555,0.3701911382236897,0
257,705,31,105,33,1,0.0,45,20,5,0.41,105.0,0.12062256809338522,0.26319284618780414,0
257,705,103,657,379,31,1.0,45,15,0,2.56,21.19,0.40077821011673154,0.943304135455788,1
531,2486,28,179,1379,27,1.0,95,9,0,0.34,6.63,0.05273069679849341,0.20822085724543915,0
531,2486,37,236,891,17,1.0,95,17,4,0.44,13.88,0.0696798493408663,0.2605938129498654,0
531,2486,30,191,805,22,1.0,95,8,1,0.36,8.68,0.05649717514124294,0.2191006643344395,0
531,2486,28,137,390,12,0.0,95,8,4,0.26,11.42,0.05273069679849341,0.16820822679580744,0
531,2486,31,198,23,14,1.0,95,13,3,0.37,14.14,0.0583804143126177,0.2244859209241351,0
531,2486,118,753,859,0,1.0,95,7,5,1.42,0.0,0.2222222222222222,0.6446836445213397,1
531,2486,66,421,39,3,1.0,95,4,4,0.79,140.33,0.12429378531073447,0.4194444351569635,0
531,2486,38,242,75,8,1.0,95,9,2,0.46,30.25,0.07156308851224105,0.2701751277276966,0
531,2486,135,861,31,1,1.0,95,3,3,1.62,861.0,0.2542372881355932,0.7053479838069112,1
531,2486,73,466,57,3,1.0,95,3,3,0.88,155.33,0.1374764595103578,0.45541091678971424,0
531,2486,87,555,42,0,1.0,95,15,6,1.05,0.0,0.1638418079096045,0.5197001182232192,0
531,2486,130,829,47,2,1.0,95,4,6,1.56,414.5,0.2448210922787194,0.6876518545328678,1
423,881,29,185,775,14,0.0,375,5,0,0.44,13.21,0.06855791962174941,0.26022652410722463,0
423,881,35,223,310,1,1.0,375,18,3,0.53,223.0,0.08274231678486997,0.3042479797865911,0
423,881,33,211,12,0,1.0,375,11,2,0.5,0.0,0.07801418439716312,0.2898445409341447,0
423,881,56,357,67,1,1.0,375,18,6,0.84,357.0,0.13238770685579196,0.4398625679812043,0
423,881,63,402,31,0,1.0,375,19,3,0.95,0.0,0.14893617021276595,0.4826818478731516,0
423,881,40,255,158,1,1.0,375,7,1,0.6,255.0,0.09456264775413711,0.33712656527371276,0
423,881,40,255,4,0,1.0,375,17,3,0.6,0.0,0.09456264775413711,0.33712656527371276,0
423,881,30,191,4,0,1.0,375,6,2,0.45,0.0,0.07092198581560284,0.26549829293397864,0
423,881,17,108,1613,3,1.0,375,16,2,0.26,36.0,0.04018912529550828,0.16401351037931142,0
423,881,15,96,201,7,1.0,375,19,0,0.23,13.71,0.03546099290780142,0.14675556606537082,0
423,881,52,332,8,0,1.0,375,17,2,0.78,0.0,0.12293144208037825,0.4153786055435231,0
528,881,31,198,343,0,1.0,375,10,1,0.38,0.0,0.058712121212121215,0.22932289076701684,0
342,205,288,1838,439,24,1.0,2,1,2,5.37,76.58,0.8421052631578947,1.4173578340426876,1
342,205,259,1652,210,23,1.0,2,8,2,4.83,71.83,0.7573099415204678,1.3432855193509716,1
1182,1043,60,383,67,0,1.0,15,14,3,0.32,0.0,0.050761421319796954,0.1977909013734649,0
1182,1043,223,1423,16,0,1.0,15,12,0,1.2,0.0,0.188663282571912,0.5729875685674066,0
1182,1043,81,517,658,14,1.0,15,7,4,0.44,36.93,0.06852791878172589,0.26021669736669767,0
1182,1043,95,246,233,0,0.0,15,14,4,0.21,0.0,0.08037225042301184,0.15096021406889584,0
1182,1043,446,2846,658,12,1.0,15,14,2,2.41,237.17,0.377326565143824,0.9094135113507813,1
1182,1043,220,1404,527,7,1.0,15,8,1,1.19,200.57,0.18612521150592218,0.5692781578584383,0
1182,1043,317,2023,19,0,1.0,15,16,4,1.71,0.0,0.26818950930626057,0.7311732177273402,1
1182,1043,277,1767,32,0,1.0,15,13,2,1.49,0.0,0.23434856175972926,0.6666739345046604,1
1182,1043,169,1078,0,0,1.0,15,13,2,0.91,0.0,0.14297800338409475,0.4673901063360045,0
1182,1043,173,450,282,7,0.0,15,11,3,0.38,64.29,0.1463620981387479,0.2571620118316389,0
1182,1043,203,744,81,4,0.0,15,15,1,0.63,186.0,0.17174280879864637,0.3730492868615245,0
1182,1043,232,1480,57,0,1.0,15,13,1,1.25,0.0,0.19627749576988154,0.5898297675122798,0
655,1141,91,581,169,5,1.0,101,15,3,0.89,116.2,0.13893129770992366,0.4593065664954863,0
655,1141,136,868,97,0,1.0,101,11,5,1.33,0.0,0.20763358778625954,0.6158463301717867,0
655,1141,116,740,93,2,1.0,101,17,3,1.13,370.0,0.17709923664122137,0.548547885093694,0
655,1141,188,1199,72,0,1.0,101,12,5,1.83,0.0,0.2870229007633588,0.7644959654041564,1
655,1141,99,496,210,5,0.0,101,15,5,0.76,99.2,0.15114503816793892,0.41671897221298576,0
655,1141,115,734,89,5,1.0,101,11,5,1.12,146.8,0.17557251908396945,0.5450348053689159,0
655,1141,43,274,331,7,1.0,101,23,3,0.42,39.14,0.06564885496183206,0.25018132004305227,0
655,1141,119,759,81,3,1.0,101,21,2,1.16,253.0,0.18167938931297709,0.5589981673865141,0
655,1141,103,657,394,5,1.0,101,18,5,1.0,131.4,0.15725190839694655,0.5016625198664564,0
655,1141,108,689,312,4,1.0,101,14,4,1.05,172.25,0.1648854961832061,0.5200138440249278,0
655,1141,115,734,230,4,1.0,101,10,1,1.12,183.5,0.17557251908396945,0.5450348053689159,0
655,1141,118,753,46,0,1.0,101,9,0,1.15,0.0,0.1801526717557252,0.555529431923981,0
593,691,262,1672,315,23,1.0,20,20,2,2.82,72.7,0.4418212478920742,0.9992302491806766,1
593,691,155,989,288,18,1.0,20,15,4,1.67,54.94,0.26138279932546377,0.7196240097097659,1
593,691,172,1097,267,15,1.0,20,21,4,1.85,73.13,0.2900505902192243,0.7698958484724472,1
593,691,108,689,254,16,1.0,20,12,0,1.16,43.06,0.1821247892074199,0.5591300649153504,0
593,691,129,823,234,12,1.0,20,13,0,1.39,68.58,0.2175379426644182,0.6352314468265078,1
593,691,101,644,227,12,1.0,20,12,4,1.09,53.67,0.1703204047217538,0.5342037894130455,0
593,691,80,510,238,11,1.0,20,14,3,0.86,46.36,0.13490725126475547,0.44766754274777226,0
593,691,91,581,327,14,1.0,20,2,4,0.98,41.5,0.15345699831365936,0.49398018057787724,0
593,691,53,338,196,13,1.0,20,0,4,0.57,26.0,0.0893760539629005,0.3231609392588476,0
593,691,51,325,221,11,1.0,20,19,3,0.55,29.55,0.08600337268128162,0.3137422195925708,0
593,691,63,402,236,8,1.0,20,22,3,0.68,50.25,0.10623946037099494,0.3725542022010862,0
593,691,63,402,256,10,1.0,20,20,3,0.68,40.2,0.10623946037099494,0.3725542022010862,0
1274,347,82,441,246,9,0.0,117,17,2,0.35,49.0,0.06436420722135008,0.21690015642160101,0
1274,347,45,287,48,0,1.0,117,23,2,0.23,0.0,0.03532182103610675,0.14670852090463404,0
1274,347,52,435,168,5,0.0,117,16,4,0.34,87.0,0.04081632653061224,0.20423711619062773,0
528,347,31,198,55,14,1.0,117,18,1,0.38,14.14,0.058712121212121215,0.22932289076701684,0
1274,347,83,365,89,7,0.0,117,22,3,0.29,52.14,0.065149136577708,0.18760763023879368,0
1274,347,65,415,703,5,1.0,117,19,1,0.33,83.0,0.05102040816326531,0.2027828407975529,0
1274,347,30,249,119,5,0.0,117,14,0,0.2,49.8,0.023547880690737835,0.12665522914014188,0
1274,347,151,535,258,6,0.0,117,13,4,0.42,89.17,0.1185243328100471,0.26713055634828486,0
1274,347,94,491,111,4,0.0,117,18,3,0.39,122.75,0.07378335949764521,0.23896332736032577,0
1274,347,116,489,246,5,0.0,117,14,1,0.38,97.8,0.09105180533751962,0.23985404095734372,0
1274,347,38,318,166,5,0.0,117,14,0,0.25,63.6,0.029827315541601257,0.15533020503441033,0
1274,347,101,644,91,7,1.0,117,17,1,0.51,92.0,0.07927786499215071,0.29457353392643854,0
200,251,97,619,198,10,1.0,29,13,5,3.1,61.9,0.485,1.0555367032008023,1
200,251,44,92,82,4,0.0,29,19,4,0.46,23.0,0.22,0.31558148377896716,0
200,251,90,574,1281,8,1.0,29,16,3,2.87,71.75,0.45,1.0096626743284678,1
200,251,93,593,182,8,1.0,29,19,4,2.96,74.12,0.465,1.0282079512873137,1
200,251,53,107,32,0,0.0,29,19,4,0.54,0.0,0.265,0.36293381343941883,0
200,251,56,121,155,10,0.0,29,20,0,0.6,12.1,0.28,0.39190338628576216,0
200,251,104,664,920,9,1.0,29,17,4,3.32,73.78,0.52,1.097664628666777,1
200,251,61,147,131,0,0.0,29,16,4,0.74,0.0,0.305,0.45319638786831434,0
200,251,92,587,1109,8,1.0,29,9,4,2.94,73.38,0.46,1.0237202226534834,1
200,251,92,587,2985,13,1.0,29,12,4,2.94,45.15,0.46,1.0237202226534834,1
200,251,111,708,651,16,1.0,29,22,1,3.54,44.25,0.555,1.137918998805536,1
200,251,92,587,709,4,1.0,29,16,0,2.94,146.75,0.46,1.0237202226534834,1
3947,1133,6,38,182,18,1.0,18,2,2,0.01,2.11,0.0015201418799087915,0.006999360726402694,0
3947,1133,10,64,351,30,1.0,18,4,5,0.02,2.13,0.002533569799847986,0.013757335745418825,0
3947,1133,14,89,541,30,1.0,18,2,0,0.02,2.97,0.00354699771978718,0.01411096042819115,0
3947,1133,15,96,442,28,1.0,18,13,5,0.02,3.43,0.003800354699771979,0.014199310800994007,0
3947,1133,48,224,138,14,0.0,18,17,6,0.06,16.0,0.012161135039270332,0.04210551416871903,0
3947,1133,42,268,185,18,1.0,18,5,3,0.07,14.89,0.010640993159361541,0.04768279319287545,0
3947,1133,48,306,162,16,1.0,18,5,2,0.08,19.12,0.012161135039270332,0.05425540062661818,0
3947,1133,18,115,210,19,1.0,18,3,4,0.03,6.05,0.004560425639726374,0.020805741899139297,0
3947,1133,67,427,137,9,1.0,18,14,2,0.11,47.44,0.016974917658981504,0.07372536875346053,0
3947,1133,25,160,181,17,1.0,18,4,3,0.04,9.41,0.006333924499619965,0.02770334587540848,0
3947,1133,36,230,247,18,1.0,18,2,3,0.06,12.78,0.009120851279452748,0.04105261791216325,0
3947,1133,44,281,151,15,1.0,18,2,1,0.07,18.73,0.011147707119331137,0.047858231793039996,0
566,352,13,92,147,3,0.0,35,19,4,0.16,30.67,0.022968197879858657,0.10442094310631195,0
566,352,37,236,466,15,1.0,35,8,5,0.42,15.73,0.06537102473498234,0.25009005803196094,0
566,352,69,440,160,0,1.0,35,18,6,0.78,0.0,0.12190812720848057,0.415059509038924,0
566,352,29,185,4,0,1.0,35,13,6,0.33,0.0,0.05123674911660778,0.20285487702173696,0
566,352,36,230,411,14,1.0,35,8,6,0.41,16.43,0.0636042402826855,0.24491548634052332,0
566,352,22,140,432,14,1.0,35,8,2,0.25,10.0,0.038869257950530034,0.15838981274764175,0
566,352,59,376,197,0,1.0,35,5,3,0.66,0.0,0.10424028268551237,0.3641365915761202,0
566,352,27,172,813,16,1.0,35,5,5,0.3,10.75,0.04770318021201413,0.18684688418195908,0
566,352,90,574,517,0,1.0,35,5,2,1.01,0.0,0.15901060070671377,0.505435918105457,0
566,352,37,236,156,12,1.0,35,4,1,0.42,19.67,0.06537102473498234,0.25009005803196094,0
566,352,48,306,158,12,1.0,35,10,0,0.54,25.5,0.08480565371024736,0.30914886815698545,0
566,352,34,217,287,14,1.0,35,6,3,0.38,15.5,0.06007067137809187,0.22977172641446086,0
386,1163,0,198,24,0,1.0,22,7,1,0.51,0.0,0.0,0.26787127303744146,0
386,1163,0,198,0,0,1.0,22,6,0,0.51,0.0,0.0,0.26787127303744146,0
386,1163,12,77,289,28,1.0,22,12,3,0.2,2.75,0.031088082901554404,0.1292241344529329,0
386,1163,13,83,312,30,1.0,22,8,6,0.22,2.77,0.03367875647668394,0.1408464747831188,0
386,1163,16,102,314,30,1.0,22,17,1,0.26,3.4,0.04145077720207254,0.16443777033016788,0
386,1163,9,57,359,30,1.0,22,8,5,0.15,1.9,0.023316062176165803,0.098912200946555,0
386,1163,13,83,209,17,1.0,22,12,5,0.22,4.88,0.03367875647668394,0.1408464747831188,0
386,1163,13,83,350,30,1.0,22,19,4,0.22,2.77,0.03367875647668394,0.1408464747831188,0
386,1163,16,102,305,30,1.0,22,19,6,0.26,3.4,0.04145077720207254,0.16443777033016788,0
386,1163,9,57,307,30,1.0,22,17,5,0.15,1.9,0.023316062176165803,0.098912200946555,0
386,1163,10,64,292,29,1.0,22,15,5,0.17,2.21,0.025906735751295335,0.11100433135265947,0
528,1163,31,198,292,29,1.0,22,13,5,0.38,6.83,0.058712121212121215,0.22932289076701684,0
518,1488,3,19,15,2,1.0,125,0,0,0.04,9.5,0.005791505791505791,0.027514643372492195,0
518,1488,3,19,31,1,1.0,125,10,4,0.04,19.0,0.005791505791505791,0.027514643372492195,0
518,1488,2,13,20,0,1.0,125,23,0,0.03,0.0,0.003861003861003861,0.020561970717600353,0
518,1488,0,198,469,3,1.0,125,14,2,0.38,66.0,0.0,0.20935427445992366,0
518,1488,3,19,618,9,1.0,125,13,0,0.04,2.11,0.005791505791505791,0.027514643372492195,0
518,1488,4,26,36,1,1.0,125,11,1,0.05,26.0,0.007722007722007722,0.03440592767823529,0
518,1488,4,26,80,4,1.0,125,13,3,0.05,6.5,0.007722007722007722,0.03440592767823529,0
518,1488,6,38,320,3,1.0,125,5,2,0.07,12.67,0.011583011583011582,0.048008876229525314,0
518,1488,4,26,571,3,1.0,125,14,1,0.05,8.67,0.007722007722007722,0.03440592767823529,0
518,1488,2,13,490,3,1.0,125,14,0,0.03,4.33,0.003861003861003861,0.020561970717600353,0
518,1488,3,16,355,3,0.0,125,7,0,0.03,5.33,0.005791505791505791,0.021234401279863212,0
518,1488,5,32,123,3,1.0,125,10,6,0.06,10.67,0.009652509652509652,0.0412369679124882,0
146,2101,1,16,355,2,0.0,85,20,5,0.11,8.0,0.00684931506849315,0.07022309773539775,0
146,2101,5,32,138,3,1.0,85,22,0,0.22,10.67,0.03424657534246575,0.14103868347166315,0
146,2101,1,22,30,4,0.0,85,3,6,0.15,5.5,0.00684931506849315,0.0932343503184931,0
146,2101,6,38,150,7,1.0,85,1,3,0.26,5.43,0.0410958904109589,0.1643184833244803,0
528,2101,1,6,343,4,1.0,85,9,5,0.01,1.5,0.001893939393939394,0.007129966907772523,0
146,2101,14,89,319,8,1.0,85,1,3,0.61,11.12,0.0958904109589041,0.3416007340815632,0
146,2101,6,38,47,0,1.0,85,15,5,0.26,0.0,0.0410958904109589,0.1643184833244803,0
146,2101,5,32,171,6,1.0,85,23,4,0.22,5.33,0.03424657534246575,0.14103868347166315,0
146,2101,9,57,164,6,1.0,85,22,2,0.39,9.5,0.06164383561643835,0.23498390896650884,0
146,2101,8,51,148,5,1.0,85,19,2,0.35,10.2,0.0547945205479452,0.2137390783395722,0
146,2101,3,19,220,5,1.0,85,3,1,0.13,3.8,0.02054794520547945,0.08656035075375493,0
146,2101,6,38,138,4,1.0,85,15,0,0.26,9.5,0.0410958904109589,0.1643184833244803,0
140,716,127,810,150,11,1.0,49,9,1,5.79,73.64,0.9071428571428571,1.4710052945477239,1
140,716,30,191,150,9,1.0,49,7,0,1.36,21.22,0.21428571428571427,0.6260846574287223,1
140,716,24,153,138,8,1.0,49,9,2,1.09,19.12,0.17142857142857143,0.5345350447100807,0
140,716,19,121,114,5,0.0,49,11,2,0.86,24.2,0.1357142857142857,0.44791633988514595,0
140,716,10,64,237,8,1.0,49,11,2,0.46,8.0,0.07142857142857142,0.27013118823859233,0
140,716,14,89,181,11,1.0,49,10,2,0.64,8.09,0.1,0.35491112012498327,0
140,716,7,45,117,9,1.0,49,9,2,0.32,5.0,0.05,0.1975371862481829,0
140,716,6,38,114,9,0.0,49,8,1,0.27,4.22,0.04285714285714286,0.1700484549904862,0
140,716,12,77,151,9,1.0,49,7,1,0.55,8.56,0.08571428571428572,0.3136490394881912,0
140,716,11,70,109,8,1.0,49,7,1,0.5,8.75,0.07857142857142857,0.2900254152422739,0
140,716,6,38,176,7,1.0,49,6,1,0.27,5.43,0.04285714285714286,0.1700484549904862,0
140,716,13,83,160,9,1.0,49,9,0,0.59,9.22,0.09285714285714286,0.33250553512498704,0
388,2405,112,715,93,8,1.0,113,6,0,1.84,89.38,0.28865979381443296,0.767233599492146,1
388,2405,95,606,95,8,1.0,113,5,0,1.56,75.75,0.24484536082474226,0.6876586779297109,1
388,2405,74,472,362,35,1.0,113,13,6,1.22,13.49,0.19072164948453607,0.5794755203351851,0
388,2405,116,740,142,8,1.0,113,15,1,1.91,92.5,0.29896907216494845,0.785849327726044,1
388,2405,127,810,335,13,1.0,113,6,3,2.09,62.31,0.327319587628866,0.8324177554554371,1
388,2405,87,555,61,2,1.0,113,5,2,1.43,277.5,0.22422680412371135,0.6479376298230758,1
388,2405,65,415,176,6,1.0,113,7,6,1.07,69.17,0.16752577319587628,0.5271169697811467,0
388,2405,124,791,143,4,1.0,113,9,0,2.04,197.75,0.31958762886597936,0.8197691349174667,1
388,2405,83,530,270,8,1.0,113,9,1,1.37,66.25,0.21391752577319587,0.6287269348831763,1
388,2405,78,498,133,5,1.0,113,3,6,1.28,99.6,0.20103092783505155,0.5998271410039575,0
388,2405,106,676,45,1,1.0,113,13,4,1.74,676.0,0.27319587628865977,0.7397082104076135,1
388,2405,112,715,39,4,1.0,113,5,0,1.84,178.75,0.28865979381443296,0.767233599492146,1
259,1387,32,204,40,0,1.0,114,14,2,0.79,0.0,0.12355212355212356,0.41921347481941557,0
259,1387,27,172,356,26,1.0,114,12,4,0.66,6.62,0.10424710424710425,0.3641387537316039,0
259,1387,36,230,343,31,1.0,114,19,5,0.89,7.42,0.138996138996139,0.45932649202060694,0
259,1387,30,78,450,30,0.0,114,4,0,0.3,2.6,0.11583011583011583,0.20889629114838226,0
259,1387,35,223,301,18,1.0,114,4,6,0.86,12.39,0.13513513513513514,0.44773781399502177,0
259,1387,35,76,420,34,0.0,114,13,3,0.29,2.24,0.13513513513513514,0.20988053891652786,0
259,1387,38,120,376,24,0.0,114,19,0,0.46,5.0,0.14671814671814673,0.293900110204266,0
259,1387,24,153,403,7,1.0,114,8,0,0.59,21.86,0.09266409266409266,0.33244370313118604,0
259,1387,26,166,432,28,1.0,114,5,2,0.64,5.93,0.10038610038610038,0.35503394869265903,0
259,1387,40,255,423,29,1.0,114,16,2,0.98,8.79,0.15444015444015444,0.4942783781510905,0
259,1387,40,255,411,29,1.0,114,17,2,0.98,8.79,0.15444015444015444,0.4942783781510905,0
259,1387,41,262,73,0,1.0,114,2,6,1.01,0.0,0.1583011583011583,0.505221613880972,0
169,163,13,34,196,0,0.0,163,23,4,0.2,0.0,0.07692307692307693,0.14444680216987318,0
169,163,13,83,188,5,1.0,163,17,6,0.49,16.6,0.07692307692307693,0.28514226822609173,0
169,163,7,45,22,0,1.0,163,15,5,0.27,0.0,0.04142011834319527,0.16956583334610237,0
169,163,8,51,54,0,1.0,163,3,4,0.3,0.0,0.047337278106508875,0.1867246280816337,0
169,163,15,96,343,14,0.0,163,13,4,0.57,6.86,0.08875739644970414,0.3229621175242101,0
169,163,15,96,210,7,1.0,163,15,2,0.57,13.71,0.08875739644970414,0.3229621175242101,0
169,163,14,89,189,6,1.0,163,21,1,0.53,14.83,0.08284023668639054,0.3042796312842453,0
169,163,21,134,238,7,1.0,163,21,1,0.79,19.14,0.1242603550295858,0.4194340279373258,0
169,163,24,153,271,11,1.0,163,10,5,0.91,13.91,0.14201183431952663,0.4670941232316843,0
169,163,41,262,178,13,1.0,163,21,2,1.55,20.15,0.24260355029585798,0.6844837689887558,1
169,163,33,28,66,6,0.0,163,17,1,0.17,4.67,0.1952662721893491,0.16448158059362805,0
169,163,29,185,130,10,1.0,163,13,5,1.09,18.5,0.17159763313609466,0.5345855534048795,0
1073,905,62,396,29,0,1.0,471,16,5,0.37,0.0,0.05778191985088537,0.22428794644570343,0
1073,905,83,530,47,0,1.0,471,14,1,0.49,0.0,0.07735321528424977,0.28528203528285756,0
1073,905,134,855,89,6,1.0,471,6,0,0.8,142.5,0.12488350419384903,0.42324914964976895,0
1073,905,70,447,78,0,1.0,471,7,6,0.42,0.0,0.06523765144454799,0.2500462389559993,0
1073,905,65,415,122,9,1.0,471,14,3,0.39,46.11,0.06057781919850885,0.2346322908621425,0
1073,905,91,581,22,0,1.0,471,4,4,0.54,0.0,0.08480894687791239,0.30914993065783924,0
1073,905,49,313,311,27,1.0,471,8,2,0.29,11.59,0.045666356011183594,0.1811464621510076,0
1073,905,92,587,68,4,1.0,471,17,4,0.55,146.75,0.08574091332712022,0.3136576232844368,0
1073,905,64,408,181,2,1.0,471,16,6,0.38,204.0,0.05964585274930102,0.2296314373518668,0
1073,905,50,319,307,26,1.0,471,6,1,0.3,12.27,0.046598322460391424,0.18647759614157985,0
1073,905,73,466,71,3,1.0,471,13,0,0.43,155.33,0.06803355079217148,0.25552509290207553,0
1073,905,83,530,210,16,1.0,471,21,6,0.49,33.12,0.07735321528424977,0.28528203528285756,0
556,644,55,351,565,11,1.0,28,16,4,0.63,31.91,0.09892086330935251,0.35059204235449065,0
556,644,49,313,349,11,1.0,28,8,6,0.56,28.45,0.08812949640287769,0.3186068411430304,0
556,644,58,668,365,11,0.0,28,16,2,1.2,60.73,0.10431654676258993,0.5472266061005717,0
556,644,42,268,422,13,1.0,28,16,5,0.48,20.62,0.07553956834532374,0.28031521794943265,0
556,644,43,274,366,11,1.0,28,16,2,0.49,24.91,0.07733812949640288,0.2852771343249925,0
556,644,52,332,286,10,1.0,28,16,6,0.6,33.2,0.09352517985611511,0.3367946647101827,0
556,644,55,351,481,12,1.0,28,16,3,0.63,29.25,0.09892086330935251,0.35059204235449065,0
556,644,68,434,421,10,1.0,28,16,0,0.78,43.4,0.1223021582733813,0.4151824127391918,0
556,644,68,483,469,10,0.0,28,17,3,0.87,48.3,0.1223021582733813,0.4472437060048178,0
556,644,40,255,561,10,1.0,28,16,1,0.46,25.5,0.07194244604316546,0.27029901370332793,0
556,644,59,376,419,10,1.0,28,16,6,0.68,37.6,0.10611510791366907,0.3725148564644364,0
556,644,56,357,377,12,1.0,28,16,2,0.64,29.75,0.10071942446043165,0.3551399530850799,0
351,2347,20,128,136,10,1.0,35,16,3,0.36,12.8,0.05698005698005698,0.21926059853572366,0
351,2347,64,408,59,3,1.0,35,18,6,1.16,136.0,0.18233618233618235,0.5591926479701392,0
351,2347,85,542,262,21,1.0,35,1,1,1.54,25.81,0.24216524216524216,0.6818062596288983,1
351,2347,39,249,37,3,1.0,35,5,0,0.71,83.0,0.1111111111111111,0.3855968713147087,0
351,2347,30,191,129,1,1.0,35,5,2,0.54,191.0,0.08547008547008547,0.3093631737578919,0
351,2347,22,140,61,3,1.0,35,23,1,0.4,46.67,0.06267806267806268,0.23998422246607085,0
351,2347,33,211,78,3,1.0,35,17,6,0.6,70.33,0.09401709401709402,0.3369520742023795,0
351,2347,29,185,40,2,1.0,35,17,1,0.53,92.5,0.08262108262108261,0.30420878825192166,0
351,2347,35,223,26,2,1.0,35,0,4,0.64,111.5,0.09971509971509972,0.3548204582931074,0
351,2347,32,204,50,3,1.0,35,0,5,0.58,68.0,0.09116809116809117,0.3278632185754421,0
351,2347,86,549,38,3,1.0,35,14,1,1.56,183.0,0.245014245014245,0.6877061580898597,1
351,2347,51,325,102,2,1.0,35,2,1,0.93,162.5,0.1452991452991453,0.47487105469952057,0
146,1098,13,83,42,0,1.0,36,16,6,0.57,0.0,0.08904109589041095,0.32305330576330415,0
146,1098,11,70,89,1,1.0,36,16,1,0.48,70.0,0.07534246575342465,0.28025107132840543,0
146,1098,17,108,178,0,1.0,36,16,4,0.74,0.0,0.11643835616438356,0.39857557628163354,0
146,1098,26,166,121,2,1.0,36,10,0,1.14,83.0,0.1780821917808219,0.5518845381587348,0
146,1098,20,128,255,0,1.0,36,17,4,0.88,0.0,0.136986301369863,0.45526006327408,0
146,1098,24,153,392,0,1.0,36,10,2,1.05,0.0,0.1643835616438356,0.5198630009173798,0
146,1098,22,140,300,3,1.0,36,10,1,0.96,46.67,0.1506849315068493,0.4865389828007996,0
146,1098,15,96,108,1,1.0,36,17,0,0.66,96.0,0.10273972602739725,0.36366065168613804,0
146,1098,18,115,245,0,1.0,36,8,0,0.79,0.0,0.1232876712328767,0.4191310850447831,0
146,1098,23,147,167,0,1.0,36,12,4,1.01,0.0,0.15753424657534246,0.5049898019712978,0
146,1098,18,115,184,3,1.0,36,15,2,0.79,38.33,0.1232876712328767,0.4191310850447831,0
146,1098,23,147,398,1,1.0,36,11,5,1.01,147.0,0.15753424657534246,0.5049898019712978,0
807,683,11,39,74,5,0.0,18,14,2,0.05,7.8,0.013630731102850062,0.036452140626610195,0
807,683,67,427,443,7,1.0,18,19,2,0.53,61.0,0.08302354399008674,0.304338875597779,0
807,683,62,396,218,4,1.0,18,15,0,0.49,99.0,0.0768277571251549,0.2851112879206942,0
807,683,49,138,161,4,0.0,18,18,4,0.17,34.5,0.06071871127633209,0.12268378448140974,0
807,683,68,434,242,5,1.0,18,23,3,0.54,86.8,0.08426270136307311,0.3089736470072826,0
807,683,45,602,125,5,0.0,18,0,1,0.75,120.4,0.055762081784386616,0.3827422626538032,0
807,683,39,218,70,5,0.0,18,13,1,0.27,43.6,0.048327137546468404,0.17187947727352101,0
807,683,39,568,343,14,0.0,18,22,6,0.7,40.57,0.048327137546468404,0.3614268551581068,0
807,683,34,140,93,3,0.0,18,13,3,0.17,46.67,0.042131350681536554,0.11649623382233182,0
